id,word_id,example,translate
1851,1851,The consequences thereof can be quite severe.,Последствия того могут быть довольно серьезными.
1852,1852,She acted qua leader during the crisis.,Она действовала в качестве лидера во время кризиса.
1853,1853,"Pace the author's argument, I disagree with the conclusion.","Вопреки аргументу автора, я не согласен с выводом."
1854,1854,"We can apply this rule, mutatis mutandis, to other cases.",Мы можем применить это правило с соответствующими изменениями к другим случаям.
1855,1855,"Ceteris paribus, prices will rise next year.","При прочих равных, цены вырастут в следующем году."
1856,1856,"He is, ipso facto, the new team leader.","Он, в силу самого факта, новый руководитель команды."
1857,1857,She is the de facto head of the organization.,Она де-факто является руководителем организации.
1858,1858,"He is, de jure, the rightful owner of the property.",Он де-юре является законным владельцем собственности.
1859,1859,Trust is the sine qua non of any relationship.,Доверие является необходимым условием любых отношений.
1860,1860,The world is a beautiful place to explore.,Мир — красивое место для изучения.
1861,1861,English is a global language spoken everywhere.,"Английский — это глобальный язык, на котором говорят повсюду."
1862,1862,"Can you spell that word for me, please?","Можешь произнести это слово для меня, пожалуйста?"
1863,1863,This is a great place to have lunch.,Это отличное место для обеда.
1864,1864,This year has been very challenging for everyone.,Этот год был очень сложным для всех.
1865,1865,I live on the same street as my friend.,Я живу на одной улице с моим другом.
1866,1866,The town is small but very charming.,"Городок маленький, но очень очаровательный."
1867,1867,She was the first to arrive at the party.,"Она была первой, кто пришел на вечеринку."
1868,1868,He was the last person to leave the room.,"Он был последним, кто покинул комнату."
1869,1869,I will see you next week.,Я увижу тебя на следующей неделе.
1870,1870,We have the same book in our bags.,У нас в сумках одна и та же книга.
1871,1871,"I want the other apple, not this one.","Я хочу другое яблоко, не это."
1872,1872,That answer is wrong; try again.,Этот ответ неправильный; попробуй снова.
1873,1873,It is true that she loves music.,"Это верно, что она любит музыку."
1874,1874,His statement was false and misleading.,Его заявление было ложным и вводящим в заблуждение.
1875,1875,Are you ready for the test today?,Ты готов к тесту сегодня?
1876,1876,I found a useful website for learning English.,Я нашел полезный сайт для изучения английского.
1877,1877,This photo was taken last summer.,Это фото было сделано прошлым летом.
1878,1878,She drew a picture of her dog.,Она нарисовала картинку своей собаки.
1879,1879,Please fill out this form carefully.,"Пожалуйста, заполните этот бланк внимательно."
1880,1880,I need a piece of paper to write.,"Мне нужен лист бумаги, чтобы написать."
1881,1881,Turn to the next page in your book.,Переверни на следующую страницу в своей книге.
1882,1882,Write your name on the first line.,Напиши свое имя на первой строке.
1883,1883,I have English class every Monday.,У меня урок английского каждый понедельник.
1884,1884,Can you give me an example of this word?,Можешь привести мне пример этого слова?
1885,1885,I made a mistake in my homework.,Я сделал ошибку в домашнем задании.
1886,1886,Can you spell your name for me?,Можешь произнести свое имя по буквам для меня?
1887,1887,"Please repeat the question, I didn't hear.","Пожалуйста, повтори вопрос, я не слышал."
1888,1888,I can translate this text into Russian.,Я могу перевести этот текст на русский.
1889,1889,I want to practise my English every day.,Я хочу практиковаться в английском каждый день.
1890,1890,The book is here on the table.,Книга здесь на столе.
1891,1891,The keys are over there on the shelf.,Ключи там на полке.
1892,1892,She sings very well at the concert.,Она поет очень хорошо на концерте.
1893,1893,I am too tired to play now.,"Я слишком устал, чтобы играть сейчас."
1894,1894,I also like to watch movies on weekends.,Мне также нравится смотреть фильмы по выходным.
1895,1895,This cake is very delicious and sweet.,Этот торт очень вкусный и сладкий.
1896,1896,I found a box in the attic yesterday.,Вчера я нашел коробку на чердаке.
1897,1897,Please give me a bottle of water.,"Пожалуйста, дай мне бутылку воды."
1898,1898,"Can you pass me that cup, please?","Можешь передать мне ту чашку, пожалуйста?"
1899,1899,He drank juice from a glass.,Он пил сок из стакана.
1900,1900,I put the food on a clean plate.,Я положил еду на чистую тарелку.
1901,1901,The dog is eating from its bowl.,Собака ест из своей миски.
1902,1902,Be careful with that knife in the kitchen.,Будь осторожен с тем ножом на кухне.
1903,1903,She used a fork to eat the salad.,"Она использовала вилку, чтобы поесть салат."
1904,1904,I need a spoon for my soup.,Мне нужна ложка для моего супа.
1905,1905,I bought a present for my friend.,Я купил подарок для моего друга.
1906,1906,The child is playing with a toy car.,Ребенок играет с игрушечной машинкой.
1907,1907,They kicked the ball in the park.,Они пнули мяч в парке.
1908,1908,The box is empty and ready to be used.,Коробка пустая и готова к использованию.
1909,1909,The glass is full of water.,Стакан полный воды.
1910,1910,My hands are dirty after playing outside.,Мои руки грязные после игры на улице.
1911,1911,The store is closed on Sundays.,Магазин закрыт по воскресеньям.
1912,1912,This box is too heavy for me.,Эта коробка слишком тяжёлая для меня.
1913,1913,The bag is very light and easy to carry.,Сумка очень лёгкая и её легко нести.
1914,1914,She has long hair that touches her back.,"У неё длинные волосы, которые касаются спины."
1915,1915,The river is wide and beautiful.,Река широкая и красивая.
1916,1916,The baby is sleeping in the crib.,Малыш спит в кроватке.
1917,1917,We have a guest staying with us tonight.,"У нас есть гость, который остаётся с нами сегодня ночью."
1918,1918,The host welcomed everyone to the party.,Хозяин поприветствовал всех на вечеринке.
1919,1919,She is the owner of the cafe.,Она владелец кафе.
1920,1920,He is a member of the club.,Он член клуба.
1921,1921,The group is going to the museum tomorrow.,Группа идёт в музей завтра.
1922,1922,The couple is walking in the park.,Пара гуляет в парке.
1923,1923,She is single and enjoys her life.,Она холостая и наслаждается своей жизнью.
1924,1924,He is married and has two children.,Он женат и у него двое детей.
1925,1925,She is strong and can lift heavy things.,Она сильная и может поднимать тяжёлые вещи.
1926,1926,He feels weak after being sick.,Он чувствует себя слабым после болезни.
1927,1927,It's nice to meet you at the conference.,Приятно познакомиться с вами на конференции.
1928,1928,"How are you today, my friend?","Как дела сегодня, мой друг?"
1929,1929,"I have to go now, see you later.","Мне нужно идти, увидимся позже."
1930,1930,Take care and have a nice day!,Береги себя и хорошего дня!
1931,1931,I want to eat hot soup for lunch.,Я хочу поесть горячий суп на обед.
1932,1932,We ordered a large pizza for dinner.,Мы заказали большую пиццу на ужин.
1933,1933,He always eats a burger on Fridays.,Он всегда ест бургер по пятницам.
1934,1934,I like to eat chips with my sandwich.,Мне нравится есть картофель фри с бутербродом.
1935,1935,She loves chocolate ice cream in summer.,Ей нравится шоколадное мороженое летом.
1936,1936,They baked a delicious cake for the party.,Они испекли вкусный торт для вечеринки.
1937,1937,I bought some chocolate for my friend.,Я купил немного шоколада для своего друга.
1938,1938,He enjoys a biscuit with his tea.,Ему нравится печенье с чаем.
1939,1939,I put honey in my tea every morning.,Я кладу мёд в чай каждое утро.
1940,1940,Please add some salt to the soup.,"Пожалуйста, добавь немного соли в суп."
1941,1941,She likes to sprinkle pepper on her salad.,Ей нравится посыпать перцем салат.
1942,1942,We need oil to cook the vegetables.,"Нам нужно масло, чтобы приготовить овощи."
1943,1943,I eat yogurt with fruit for breakfast.,Я ем йогурт с фруктами на завтрак.
1944,1944,He has cereal with milk every morning.,Он ест хлопья с молоком каждое утро.
1945,1945,I like butter on my toast in the morning.,Мне нравится масло на тосте утром.
1946,1946,You should mix the ingredients well.,Тебе нужно хорошо смешать ингредиенты.
1947,1947,Please pour the juice into the glass.,"Пожалуйста, налей сок в стакан."
1948,1948,They will serve dinner at six o'clock.,Они подадут ужин в шесть часов.
1949,1949,The factory makes toys for children.,Завод делает игрушки для детей.
1950,1950,They have a big farm with many animals.,У них есть большая ферма с множеством животных.
1951,1951,I go to the bank to get money.,"Я иду в банк, чтобы получить деньги."
1952,1952,The post office is near my house.,Почта находится рядом с моим домом.
1953,1953,I borrow books from the library every week.,Я беру книги из библиотеки каждую неделю.
1954,1954,We swim in the pool during summer.,Мы плаваем в бассейне летом.
1955,1955,He plays the guitar very well.,Он очень хорошо играет на гитаре.
1956,1956,She practices the piano every day.,Она занимается на пианино каждый день.
1957,1957,This song is my favorite one.,Эта песня - моя любимая.
1958,1958,The band plays at the park every weekend.,Группа выступает в парке каждую неделю.
1959,1959,The dancer moves gracefully on stage.,Танцор грациозно движется на сцене.
1960,1960,She wants to be a film star one day.,Она хочет стать кинозвездой однажды.
1961,1961,I listen to the radio in the morning.,Я слушаю радио утром.
1962,1962,We watch TV together in the evening.,Мы смотрим телевизор вместе вечером.
1963,1963,I enjoy solving a puzzle on weekends.,Мне нравится решать головоломки по выходным.
1964,1964,I like to listen to music while working.,Мне нравится слушать музыку во время работы.
1965,1965,She likes to collect stamps from different countries.,Ей нравится коллекционировать марки из разных стран.
1966,1966,He has the ability to learn quickly.,У него есть способность быстро учиться.
1967,1967,This problem is easy to solve.,Эта проблема легко решается.
1968,1968,I have an idea for our project.,У меня есть идея для нашего проекта.
1969,1969,I need some advice about my homework.,Мне нужен совет по домашнему заданию.
1970,1970,Can you give me more information about the event?,Можешь дать мне больше информации о мероприятии?
1971,1971,Please explain how to use this machine.,"Пожалуйста, объясни, как использовать эту машину."
1972,1972,I will check my email later today.,Я проверю свою почту позже сегодня.
1973,1973,It is possible to finish this task quickly.,Возможно закончить эту задачу быстро.
1974,1974,It is impossible to walk on the moon.,Невозможно ходить по Луне.
1975,1975,It is important to drink enough water.,Важно пить достаточно воды.
1976,1976,This tool is very useful for fixing things.,Этот инструмент очень полезен для починки вещей.
1977,1977,I wear a sweater when it is cold.,"Я ношу свитер, когда холодно."
1978,1978,He likes to wear a hoodie in winter.,Ему нравится носить худи зимой.
1979,1979,She bought a new cap for the summer.,Она купила новую кепку на лето.
1980,1980,I need a new belt for my pants.,Мне нужен новый ремень для моих брюк.
1981,1981,I found a coin in my pocket.,Я нашёл монету в своём кармане.
1982,1982,The button on my shirt is missing.,На моей рубашке отсутствует пуговица.
1983,1983,I bought a pair of shoes yesterday.,Я купил пару обуви вчера.
1984,1984,This shirt is made of cotton.,Эта рубашка сделана из хлопка.
1985,1985,My sweater is made of wool.,Мой свитер сделан из шерсти.
1986,1986,He has a leather jacket that looks nice.,"У него есть кожаная куртка, которая выглядит хорошо."
1987,1987,She wore a silk dress to the party.,Она надела шёлковое платье на вечеринку.
1988,1988,These shoes are too tight for me.,Эти туфли слишком тесные для меня.
1989,1989,These pants are too loose for me.,Эти штаны слишком свободные для меня.
1990,1990,She looks very smart in that dress.,Она выглядит очень элегантно в этом платье.
1991,1991,He prefers casual clothes for the weekend.,Он предпочитает повседневную одежду на выходные.
1992,1992,That jacket is very fashionable this season.,Эта куртка очень модная в этом сезоне.
1993,1993,I need a warm blanket for the winter.,Мне нужно тёплое одеяло на зиму.
1994,1994,I bought a new sheet for my bed.,Я купил новую простыню для своей кровати.
1995,1995,My alarm clock rings at seven every morning.,Мой будильник звонит в семь каждое утро.
1996,1996,I forgot my toothbrush at home.,Я забыл свою зубную щётку дома.
1997,1997,Please use soap to wash your hands.,"Пожалуйста, используйте мыло, чтобы помыть руки."
1998,1998,I need to buy some shampoo for my hair.,Мне нужно купить шампунь для моих волос.
1999,1999,The classroom is at the end of the corridor.,Классная комната в конце коридора.
2000,2000,I wake up early every day.,Я просыпаюсь рано каждый день.
2001,2001,I get dressed quickly in the morning.,Я одеваюсь быстро утром.
2002,2002,I usually have a shower after work.,Я обычно принимаю душ после работы.
2003,2003,She likes to have a bath in the evening.,Ей нравится принимать ванну вечером.
2004,2004,Please tidy your room before dinner.,"Пожалуйста, приведи в порядок свою комнату перед ужином."
2005,2005,You should rest after a long day.,Тебе следует отдохнуть после долгого дня.
2006,2006,They want to build a new house next year.,Они хотят строить новый дом в следующем году.
2007,2007,The kids like to fight playfully.,Дети любят драться игриво.
2008,2008,The road to the city is very busy.,Дорога в город очень загруженная.
2009,2009,The bridge is very old and beautiful.,Мост очень старый и красивый.
2010,2010,The river flows through the green valley.,Река течёт через зелёную долину.
2011,2011,The sea is calm today and very blue.,Море сегодня спокойное и очень синее.
2012,2012,We climbed the hill to see the view.,"Мы поднялись на холм, чтобы увидеть вид."
2013,2013,The island has many trees and birds.,На острове много деревьев и птиц.
2014,2014,The tree in my garden is very tall.,Дерево в моём саду очень высокое.
2015,2015,She picked a flower from the garden.,Она сорвала цветок из сада.
2016,2016,The animal is sleeping under the tree.,Животное спит под деревом.
2017,2017,My dog loves to play in the park.,Моя собака любит играть в парке.
2018,2018,The cat is sitting on the windowsill.,Кошка сидит на подоконнике.
2019,2019,A bird is singing in the morning.,Птица поёт утром.
2020,2020,The horse runs fast in the field.,Лошадь быстро бегает по полю.
2021,2021,The shop is near my house.,Магазин рядом с моим домом.
2022,2022,The mountains are far from the city.,Горы далеко от города.
2023,2023,The building is very high and modern.,Здание очень высокое и современное.
2024,2024,The sun is low in the sky now.,Солнце сейчас низко в небе.
2025,2025,The lake is deep and cold.,Озеро глубокое и холодное.
2026,2026,It is dark outside at night.,На улице темно ночью.
2027,2027,The stars are bright in the sky.,Звёзды яркие на небе.
2028,2028,"The bookstore is over there, next to the cafe.","Книжный магазин вон там, рядом с кафе."
2029,2029,Please come this way to the entrance.,"Пожалуйста, идите сюда к входу."
2030,2030,"The bus station is that way, across the street.","Автобусная станция находится туда, через улицу."
2031,2031,The bookstore is on the left side of the road.,Книжный магазин находится слева от дороги.
2032,2032,You will find the cafe on the right.,Вы найдете кафе справа.
2033,2033,Go straight on until you reach the traffic lights.,"Идите прямо, пока не дойдете до светофора."
2034,2034,I submitted my application for the job yesterday.,Я подал заявление на работу вчера.
2035,2035,She is the best candidate for the position.,Она лучший кандидат на эту должность.
2036,2036,His qualification is suitable for this job.,Его квалификация подходит для этой работы.
2037,2037,The company offers training for new employees.,Компания предлагает обучение для новых сотрудников.
2038,2038,He works in the technology industry.,Он работает в технологической отрасли.
2039,2039,The staff are very friendly and helpful.,Персонал очень дружелюбный и полезный.
2040,2040,She works in the marketing department.,Она работает в отделе маркетинга.
2041,2041,We started a new project last week.,Мы начали новый проект на прошлой неделе.
2042,2042,I want to apply for a scholarship next year.,Я хочу подавать заявку на стипендию в следующем году.
2043,2043,I am looking for my keys everywhere.,Я ищу свои ключи повсюду.
2044,2044,Please fill in the form with your details.,"Пожалуйста, заполните форму своими данными."
2045,2045,You must hand in your report by Friday.,Вы должны сдать свой отчет к пятнице.
2046,2046,The company will take on new employees soon.,Компания скоро будет брать на работу новых сотрудников.
2047,2047,"She has beautiful, smooth skin.","У нее красивая, гладкая кожа."
2048,2048,His hair is long and curly.,У него длинные и кудрявые волосы.
2049,2049,She has beautiful blue eyes.,У неё красивые голубые глаза.
2050,2050,His nose is very sharp and long.,У него нос очень острый и длинный.
2051,2051,Close your mouth when you eat.,"Закрывай рот, когда ешь."
2052,2052,I have an itch in my left ear.,У меня зудит левое ухо.
2053,2053,Her face lights up when she smiles.,"Её лицо светится, когда она улыбается."
2054,2054,A smile can make someone happy.,Улыбка может сделать кого-то счастливым.
2055,2055,His height is about six feet tall.,Его рост около шести футов.
2056,2056,My weight has changed this year.,Мой вес изменился в этом году.
2057,2057,Her looks are very attractive and charming.,Её внешность очень привлекательная и очаровательная.
2058,2058,She is always cheerful in the morning.,Она всегда жизнерадостная по утрам.
2059,2059,He has a serious look on his face.,У него серьёзное выражение лица.
2060,2060,My teacher is very patient with us.,Мой учитель очень терпелив с нами.
2061,2061,He is often impatient when waiting.,"Он часто нетерпелив, когда ждёт."
2062,2062,The brave soldier saved many lives.,Храбрый солдат спас много жизней.
2063,2063,He acted in a cowardly way during the fight.,Он действовал трусливо во время драки.
2064,2064,She is very organised with her work.,Она очень организованна в своей работе.
2065,2065,His desk is always disorganised and messy.,Его стол всегда неорганизован и грязный.
2066,2066,The ceiling is painted white in the room.,Потолок в комнате покрашен в белый цвет.
2067,2067,The wall needs to be painted again.,Стену нужно покрасить снова.
2068,2068,The roof is leaking during the rain.,Крыша течёт во время дождя.
2069,2069,They built a new fence around the garden.,Они построили новый забор вокруг сада.
2070,2070,She walked along the narrow path in the park.,Она шла по узкой дорожке в парке.
2071,2071,The car is parked on the driveway.,Машина припаркована на подъезде к дому.
2072,2072,We store old boxes in the basement.,Мы храним старые коробки в подвале.
2073,2073,The attic is full of old furniture.,Чердак полон старой мебели.
2074,2074,The chimney needs to be cleaned every year.,Дымоход нужно чистить каждый год.
2075,2075,I heard the doorbell ring this morning.,"Я слышал, как сегодня утром прозвенел дверной звонок."
2076,2076,Her house has a modern design and style.,Её дом имеет современный дизайн и стиль.
2077,2077,They serve traditional food at the festival.,На фестивале подают традиционную еду.
2078,2078,This cafe has a cosy atmosphere in winter.,В этом кафе уютная атмосфера зимой.
2079,2079,He has a tiny dog that fits in his bag.,"У него есть крошечная собака, которая помещается в его сумке."
2080,2080,They live in a huge house near the lake.,Они живут в огромном доме у озера.
2081,2081,I received an invitation to her birthday party.,Я получил приглашение на её день рождения.
2082,2082,The guest list for the wedding is very long.,Список гостей на свадьбу очень длинный.
2083,2083,The music festival starts next weekend.,Музыкальный фестиваль начинается в следующие выходные.
2084,2084,The parade was colorful and exciting to watch.,Парад был ярким и захватывающим для просмотра.
2085,2085,We watched the fireworks light up the sky.,"Мы смотрели, как фейерверки освещают небо."
2086,2086,The ticket office opens at 10 AM every day.,Билетная касса открывается в 10 утра каждый день.
2087,2087,I made a booking for a hotel room online.,Я сделал бронь на номер в отеле онлайн.
2088,2088,She wrote a review about the new restaurant.,Она написала отзыв о новом ресторане.
2089,2089,The movie received a high rating from critics.,Фильм получил высокий рейтинг от критиков.
2090,2090,We will celebrate her birthday this weekend.,Мы будем праздновать её день рождения в эти выходные.
2091,2091,I will organise a party for my friends.,Я организую вечеринку для своих друзей.
2092,2092,They plan to attend the concert together.,Они планируют посетить концерт вместе.
2093,2093,The fans cheer for their team during the game.,Фанаты болеют за свою команду во время игры.
2094,2094,I will record our conversation for later.,Я запишу наш разговор для позже.
2095,2095,I heard thunder during the storm last night.,Я слышал гром во время шторма прошлой ночью.
2096,2096,Lightning struck the tree in the park.,Молния ударила в дерево в парке.
2097,2097,A beautiful rainbow appeared after the rain.,После дождя появилась красивая радуга.
2098,2098,The lake is covered with ice in winter.,В озере зимой покрыто льдом.
2099,2099,There was frost on the grass this morning.,Сегодня утром на траве был мороз.
2100,2100,The humidity is high in summer months.,Влажность высокая в летние месяцы.
2101,2101,A gentle breeze blew through the open window.,Легкий бриз дул сквозь открытое окно.
2102,2102,The gale knocked down several trees in the storm.,Штормовой ветер повалил несколько деревьев во время шторма.
2103,2103,The sun will shine brightly tomorrow.,Завтра солнце будет ярко светить.
2104,2104,The wind will blow stronger in the evening.,Ветер будет дуть сильнее вечером.
2105,2105,The snow will melt when the sun comes out.,"Снег растает, когда выйдет солнце."
2106,2106,The sky will clear up after the rain.,Небо прояснится после дождя.
2107,2107,How about going for a walk later?,"Как насчёт того, чтобы пойти на прогулку позже?"
2108,2108,Why don't we meet at the café tomorrow?,Почему бы нам не встретиться в кафе завтра?
2109,2109,Let's go to the park today.,Давай(те) пойдем в парк сегодня.
2110,2110,I'd rather stay home than go out.,"Я бы предпочёл остаться дома, чем выходить."
2111,2111,It depends on the weather tomorrow.,Это зависит от погоды завтра.
2112,2112,I'm afraid I can't help you today.,"Боюсь, не могу помочь тебе сегодня."
2113,2113,Your plan sounds good to me.,Твой план звучит хорошо для меня.
2114,2114,"If you go, count me in.","Если вы пойдете, я с вами."
2115,2115,Please call me immediately after you arrive.,"Пожалуйста, позвони мне немедленно после твоего приезда."
2116,2116,"Eventually, we will find a solution.","В конце концов, мы найдём решение."
2117,2117,I am currently studying for my exams.,В настоящее время я учусь к экзаменам.
2118,2118,I previously worked at a different company.,Ранее я работал в другой компании.
2119,2119,We will eat dinner afterwards.,Впоследствии мы поужинаем.
2120,2120,Their anniversary is next week.,Их годовщина на следующей неделе.
2121,2121,She is planning her wedding for next year.,Она планирует свою свадьбу на следующий год.
2122,2122,His birthday is on the first of May.,Его день рождения первого мая.
2123,2123,Her graduation ceremony is in June.,Её выпускная церемония в июне.
2124,2124,They attended the funeral of their friend.,Они посетили похороны своего друга.
2125,2125,The family reunion is this Saturday.,Семейное воссоединение в эту субботу.
2126,2126,It is a tradition to celebrate New Year together.,Это традиция отмечать Новый год вместе.
2127,2127,It's a custom to give gifts on birthdays.,Это обычай дарить подарки на день рождения.
2128,2128,My ancestor came from Italy many years ago.,Мой предок приехал из Италии много лет назад.
2129,2129,"Sometimes, it is good to look back at your past.",Иногда полезно оглядываться на своё прошлое.
2130,2130,"After traveling, I want to settle down in a quiet place.",После путешествий я хочу остепениться в тихом месте.
2131,2131,Please stay in your lane while driving.,"Пожалуйста, оставайтесь в своей полосе во время вождения."
2132,2132,We walked on the pavement to avoid the road.,"Мы шли по тротуару, чтобы избежать дороги."
2133,2133,There is a pedestrian crossing near my house.,Рядом с моим домом есть пешеходный переход.
2134,2134,The sign says to stop at the traffic light.,Знак говорит остановиться на светофоре.
2135,2135,The speed limit on this road is fifty kilometers per hour.,Ограничение скорости на этой дороге пятьдесят километров в час.
2136,2136,Always wear your seat belt when driving a car.,"Всегда пристегивайте ремень безопасности, когда водите машину."
2137,2137,You must wear a helmet when riding a bicycle.,"Вы должны носить шлем, когда едете на велосипеде."
2138,2138,My car had a breakdown on the highway yesterday.,Вчера у меня была поломка машины на шоссе.
2139,2139,This truck runs on diesel fuel.,Этот грузовик работает на дизельном топливе.
2140,2140,Be careful when you overtake another vehicle.,"Будьте осторожны, когда обгоняете другое транспортное средство."
2141,2141,You should brake gently when approaching the stop.,"Вы должны тормозить осторожно, когда приближаетесь к остановке."
2142,2142,You need to accelerate to merge into the traffic.,"Вам нужно ускориться, чтобы влиться в поток."
2143,2143,Make sure to reverse carefully in the parking lot.,"Убедитесь, что вы сдаёте назад осторожно на парковке."
2144,2144,Please indicate before you turn left.,"Пожалуйста, включите поворотник перед тем, как повернуть налево."
2145,2145,Water is an important ingredient in cooking.,Вода — важный ингредиент в кулинарии.
2146,2146,"I would like a small portion of pasta, please.","Я бы хотел небольшую порцию пасты, пожалуйста."
2147,2147,Heat the pan before adding the oil.,Нагрейте сковороду перед добавлением масла.
2148,2148,Put the vegetables in the pot to cook them.,"Положите овощи в кастрюлю, чтобы их приготовить."
2149,2149,I keep ice cream in the freezer.,Я храню мороженое в морозилке.
2150,2150,She heats her coffee in the microwave.,Она разогревает кофе в микроволновке.
2151,2151,Boil water in the kettle for tea.,Вскипяти воду в чайнике для чая.
2152,2152,The chicken is well cooked and tasty.,Курица хорошо приготовлена и вкусная.
2153,2153,These bananas are ripe and sweet.,Эти бананы спелые и сладкие.
2154,2154,The bread is stale and hard now.,Хлеб стал чёрствым и твёрдым.
2155,2155,The meat is tender and easy to chew.,Мясо нежное и легко жевать.
2156,2156,This steak is too tough to eat.,"Этот стейк слишком жёсткий, чтобы его есть."
2157,2157,You have a good chance to win.,У тебя есть хороший шанс выиграть.
2158,2158,The prize is a nice reward for your work.,Приз — это хорошая награда за твою работу.
2159,2159,The result of the test was excellent.,Результат теста был отличным.
2160,2160,I aim to finish my project by Friday.,Я стремлюсь закончить свой проект к пятнице.
2161,2161,They intend to travel next summer.,Они намереваются поехать в путешествие следующим летом.
2162,2162,I need to prepare dinner for my family.,Мне нужно приготовить ужин для моей семьи.
2163,2163,We need to develop a new marketing strategy.,Нам нужно разработать новую маркетинговую стратегию.
2164,2164,I saw an advertisement for a new phone.,Я видел рекламу нового телефона.
2165,2165,The poster on the wall is very colorful.,Постер на стене очень яркий.
2166,2166,The company logo is simple and modern.,Логотип компании простой и современный.
2167,2167,Customer service is available 24 hours a day.,Служба поддержки доступна 24 часа в сутки.
2168,2168,They offer a guarantee for their products.,Они предлагают гарантию на свою продукцию.
2169,2169,I want to make an exchange for this shirt.,Я хочу сделать обмен на эту рубашку.
2170,2170,The store has a good stock of fresh vegetables.,В магазине хороший запас свежих овощей.
2171,2171,Please walk down the aisle to find the cereal.,"Пожалуйста, пройдите по проходу, чтобы найти хлопья."
2172,2172,Can you push the trolley while I shop?,"Ты можешь толкать тележку, пока я покупаю?"
2173,2173,They will advertise the new product next week.,Они будут рекламировать новый продукт на следующей неделе.
2174,2174,She wants to promote her book online.,Она хочет продвигать свою книгу в интернете.
2175,2175,We will launch the app on Friday.,Мы запустим приложение в пятницу.
2176,2176,I need to compare these two prices.,Мне нужно сравнить эти две цены.
2177,2177,Graduating from college is a big achievement.,Окончание колледжа — это большое достижение.
2178,2178,This is my first attempt at baking bread.,Это моя первая попытка испечь хлеб.
2179,2179,He has a natural talent for playing the piano.,У него есть природный талант играть на пиано.
2180,2180,She reached a new level in her studies.,Она достигла нового уровня в учёбе.
2181,2181,I will not give up on my dreams.,Я не сдамся в своих мечтах.
2182,2182,Health is my top priority this year.,Здоровье — мой главный приоритет в этом году.
2183,2183,I use a habit tracker to improve my routine.,"Я использую трекер привычек, чтобы улучшить свой распорядок."
2184,2184,Exercise is important for your well-being.,Физические упражнения важны для вашего благополучия.
2185,2185,Self-care is essential for mental health.,Забота о себе необходима для психического здоровья.
2186,2186,Setting a boundary helps maintain healthy relationships.,Установление границы помогает поддерживать здоровые отношения.
2187,2187,I need to prioritise my tasks for today.,Мне нужно расставить приоритеты в своих задачах на сегодня.
2188,2188,I can multitask while working from home.,"Я могу делать несколько дел сразу, работая из дома."
2189,2189,I try to keep up with the latest news.,Я стараюсь успевать за последними новостями.
2190,2190,I was charged a fee for my overdraft.,Мне взяли комиссию за мой овердрафт.
2191,2191,The interest rate on my loan is very high.,Процентная ставка по моему кредиту очень высокая.
2192,2192,I will pay for the car in monthly installments.,Я буду платить за машину в рассрочку.
2193,2193,There is a small fee for using this service.,Есть небольшая комиссия за использование этой услуги.
2194,2194,I received my bank statement yesterday.,Я получил свою выписку из банка вчера.
2195,2195,You need to enter your PIN to access your account.,"Вам нужно ввести свой пин-код, чтобы получить доступ к своему счету."
2196,2196,I will transfer money to your account today.,Я переведу деньги на твой счет сегодня.
2197,2197,I need to withdraw cash from the ATM.,Мне нужно снять наличные в банкомате.
2198,2198,Please deposit the check at the bank.,"Пожалуйста, внесите чек в банк."
2199,2199,There is a strong bond between them.,Между ними крепкая связь.
2200,2200,They had a conflict about the project.,У них был конфликт по поводу проекта.
2201,2201,We reached a compromise after a long discussion.,Мы достигли компромисса после долгих обсуждений.
2202,2202,She showed a lot of empathy towards her friend.,Она проявила много эмпатии к своей подруге.
2203,2203,He felt peer pressure to join the team.,"Он почувствовал давление сверстников, чтобы присоединиться к команде."
2204,2204,You can always confide in me about your problems.,Ты всегда можешь доверять мне свои проблемы.
2205,2205,I will stand by you no matter what happens.,"Я буду поддерживать тебя, что бы ни случилось."
2206,2206,I hope I won’t let you down this time.,"Я надеюсь, что в этот раз не подведу тебя."
2207,2207,I can't put up with the noise anymore.,Я больше не могу мириться с шумом.
2208,2208,Can you look after my cat while I'm away?,"Ты можешь заботиться о моей кошке, пока меня нет?"
2209,2209,Cybercrime is a growing problem worldwide.,Киберпреступление является растущей проблемой по всему миру.
2210,2210,Identity theft can happen to anyone at any time.,Кража личности может произойти с кем угодно в любое время.
2211,2211,Many people fell for the online scam last year.,Многие люди попались на онлайн мошенничество в прошлом году.
2212,2212,Phishing emails trick users into giving personal information.,"Фишинговые письма обманывают пользователей, заставляя их давать личную информацию."
2213,2213,The kidnapper demanded a large ransom for the release.,Похититель потребовал большой выкуп за освобождение.
2214,2214,He had a solid alibi for the night of the crime.,У него было надежное алиби на ночь преступления.
2215,2215,The police will investigate the recent robbery.,Полиция будет расследовать недавнее ограбление.
2216,2216,The jury decided to convict him of the crime.,Жюри решило осудить его за преступление.
2217,2217,The judge will acquit her if there's no evidence.,"Судья оправдает её, если не будет доказательств."
2218,2218,Stricter laws can deter people from committing crimes.,Более строгие законы могут сдерживать людей от совершения преступлений.
2219,2219,We must prevent cyberbullying among teenagers.,Мы должны предотвращать кибербуллинг среди подростков.
