id,word_id,example,translate
2078,2078,Bilinçli bir tüketiciyim.,Я сознательный потребитель.
2079,2079,Hazırcevap biri olduğu için sevilir.,"Его/ее любят, потому что он/она находчив(а)."
2080,2080,Moda her sene değişir.,Мода меняется каждый год.
2081,2081,Örgü örmeyi severim.,Я люблю вязать.
2082,2082,Puantiye desenli bir bluz.,Блузка в горошек.
2083,2083,Kişisel stil önemlidir.,Личный стиль важен.
2084,2084,Şık bir davetteydik.,Мы были на элегантном приеме.
2085,2085,Takıntılı bir şekilde aynı şeyi tekrarlıyor.,Он/а одержимо повторяет одно и то же.
2086,2086,Tasarım yarışmasına katıldım.,Я участвовал(а) в конкурсе дизайна.
2087,2087,Ünlü bir tasarımcıyla tanıştım.,Я познакомился(ась) с известным дизайнером.
2088,2088,Tayyörünü ütüledi.,Она погладила свой костюм.
2089,2089,Tulum giyerek festivale gittik.,Мы пошли на фестиваль в комбинезонах.
2090,2090,Ceketin omuzlarına vatka koydum.,Я положил(а) подплечники в плечи пиджака.
2091,2091,Kulağına fısıldadı,Он шепнул ему на ухо.
2092,2092,Şirket küreselleşti,Компания стала глобальной.
2093,2093,Bu konuda takılıp kaldım,Я застрял на этом вопросе.
2094,2094,Yeni bir sistem tasarıladı,Он спроектировал новую систему.
2095,2095,Enerji tasarruf etmeliyiz,Мы должны экономить энергию.
2096,2096,Yeni hedeflere yöneliyor,Он движется к новым целям.
2097,2097,damgasını vurmak,"Оставить свой след, сильное влияние на что-либо."
2098,2098,ele almak,"Взять на рассмотрение, начать обсуждать или изучать проблему, тему."
2099,2099,gündemde kalmak,"Оставаться актуальным, обсуждаемым."
2100,2100,imaj oluşturmak,"Создавать определенный образ, репутацию."
2101,2101,nüfuz etmek,"Проникать, влиять, распространяться (о влиянии, информации, жидкости)."
2102,2102,öncelik vermek,"Давать чему-либо первостепенное значение, ставить в приоритет."
2103,2103,risk almak,"Решиться на действие с неочевидным исходом, идти на риск."
2104,2104,sahip çıkmak,"Защищать, поддерживать кого-то или что-то; признавать своим."
2105,2105,yok satmak,"Пользоваться огромным спросом, быстро раскупаться."
2106,2106,Konser salonunun akustiği mükemmel.,Акустика концертного зала превосходна.
2107,2107,Aristokrat bir aileden geliyor.,Он/она из аристократической семьи.
2108,2108,Asıl neden bu değil.,Настоящая причина не в этом.
2109,2109,Atasözleri kültürümüzün parçasıdır.,Пословицы являются частью нашей культуры.
2110,2110,İşten bitkin düştüm.,Я устал(а) после работы.
2111,2111,Cenaze törenine katıldık.,Мы присутствовали на похоронах.
2112,2112,Çile dolu bir hayat yaşadı.,"Он/она прожил(а) жизнь, полную страданий."
2113,2113,Destan yazacak bir kahramanlık gösterdi.,"Он/а проявил(а) героизм, достойный эпоса."
2114,2114,Dev bir bina inşa ediliyor.,Строится гигантское здание.
2115,2115,Fenerle karanlıkta yolunu buldu.,Он/она нашел(ла) свой путь в темноте с фонарем.
2116,2116,Hafızası çok kuvvetli.,У него/нее очень сильная память.
2117,2117,Heykelin önünde fotoğraf çektirdik.,Мы сфотографировались перед статуей.
2118,2118,Kaya gibi sağlam bir insan.,"Человек, крепкий как скала."
2119,2119,Kurban Bayramı'nda kurban kesilir.,На Курбан-байрам приносят жертву.
2120,2120,Mermer merdivenler çok kaygandı.,Мраморные ступени были очень скользкими.
2121,2121,Peri bacalarını görmeye gittik.,Мы поехали посмотреть на каменные столбы.
2122,2122,Bir rivayete göre hazine burada saklı.,"Согласно одной легенде, здесь спрятан клад."
2123,2123,Sivri bir nesneye dikkat et.,"Осторожно, острый предмет."
2124,2124,Soylu bir davranış sergiledi.,Он/а проявил(а) благородное поведение.
2125,2125,Söylentiler kulaktan kulağa yayıldı.,Слухи распространились из уст в уста.
2126,2126,Şantiyede güvenlik önlemleri alındı.,На стройплощадке были приняты меры безопасности.
2127,2127,Zalim bir hükümdardı.,Он был жестоким правителем.
2128,2128,Bu orman birçok canlıyı barındırır,Этот лес является домом для многих живых существ.
2129,2129,Çığlık attı,Он закричал.
2130,2130,Çaydanlık fokurduyor,Чайник кипит.
2131,2131,Bana iş teklif etti,Он предложил мне работу.
2132,2132,anıt mezar,"Большое, монументальное надгробие, мавзолей."
2133,2133,canına tak etmek,"Достичь предела терпения, когда что-то окончательно надоело."
2134,2134,gönlü ferman dinlememek,"Не слушаться разума, действовать по велению сердца, капризничать."
2135,2135,gönlünü hoş tutmak,"Утешать, развлекать кого-либо, чтобы он не грустил."
2136,2136,göz kamaştırmak,"Ослеплять, поражать великолепием, красотой."
2137,2137,katkı sağlamak,"Вносить вклад, способствовать чему-либо."
2138,2138,Anatomi dersine çalışıyorum.,Я учу урок анатомии.
2139,2139,Aykırılık onun doğasında var.,Нонконформизм у него в крови.
2140,2140,Azar işittim.,Меня отругали.
2141,2141,Belleğim beni yanıltıyor.,Моя память меня подводит.
2142,2142,Boğa güreşi izlemeye gittik.,Мы пошли смотреть бой быков.
2143,2143,Cinayet davasına bakan savcı.,"Прокурор, ведущий дело об убийстве."
2144,2144,Gözünde çapak var.,У тебя в глазу соринка.
2145,2145,Denizatı çok ilginç bir canlı.,Морской конек — очень интересное существо.
2146,2146,Zirveye ulaşmak için dağın doruk noktasına tırmandık.,"Чтобы достичь вершины, мы взобрались на пик горы."
2147,2147,Eskimo evlerini merak ediyorum.,Мне интересны иглу эскимосов.
2148,2148,Fevkalade bir başarı elde etti.,Он/а достиг(ла) выдающегося успеха.
2149,2149,Büyük bir gayretle çalışıyor.,Он/она работает с большим усердиem.
2150,2150,Ekonomik göstergeler iyiye gidiyor.,Экономические показатели улучшаются.
2151,2151,Gülünç bir duruma düştüm.,Я попал(а) в смешное положение.
2152,2152,Harikulade bir performans sergiledi.,Он/а показал(а) великолепное выступление.
2153,2153,Haysiyetini korudu.,Он/она сохранил(а) свое достоинство.
2154,2154,Yüksek bir hörmü olan bir dağ.,Гора с большой высотой.
2155,2155,Kaptan gemiyi limana yanaştırdı.,Капитан пришвартовал корабль в порту.
2156,2156,Karagöz oyunu geleneksel bir gösteridir.,Театр теней Карагёз — традиционное представление.
2157,2157,Parmakta kesik var.,На пальце порез.
2158,2158,Kırkayak gördüm ve korktum.,Я увидел(а) сороконожку и испугался(ась).
2159,2159,Kileri düzenledim.,Я привел(а) в порядок кладовую.
2160,2160,Kova ile su taşıdı.,Он/она носил(а) воду ведром.
2161,2161,Köftehor yine mi sen!,"Ах ты плут, опять ты!"
2162,2162,Leğene su doldurdu.,Он/а наполнил(а) таз водой.
2163,2163,Mat olmuş bir satranç tahtası.,"Шахматная доска, на которой мат."
2164,2164,Matador boğayı öldürdü.,Матадор убил быка.
2165,2165,Muhterem bir hocamızdı.,Он был нашим уважаемым учителем.
2166,2166,Mücadele etmekten vazgeçmedi.,Он/она не отказался(ась) от борьбы.
2167,2167,Mühürü bastı.,Он/а поставил(а) печать.
2168,2168,Okkalı bir tokat attı.,Он/а дал(а) звонкую пощечину.
2169,2169,Olasılık hesapları yapıyor.,Он/она делает расчеты вероятности.
2170,2170,Omurilik hasarı ciddi sonuçlar doğurabilir.,Повреждение спинного мозга может иметь серьезные последствия.
2171,2171,Onurunu korumak için her şeyi yapar.,"Он/а сделает все, чтобы защитить свою честь."
2172,2172,Öbür dünya inancı var.,У него/нее есть вера в загробную жизнь.
2173,2173,Pergel ile daire çizdim.,Я нарисовал(а) круг циркулем.
2174,2174,Pürüzsüz bir cilt.,Гладкая кожа.
2175,2175,Saydam bir perde taktık.,Мы повесили прозрачную занавеску.
2176,2176,Sivrisinek ısırığı kaşınıyor.,Место укуса комара чешется.
2177,2177,Şakaklarıma ağrı girdi.,У меня заболели виски.
2178,2178,Teşhis konuldu.,Был поставлен диагноз.
2179,2179,Hafif bir yel esiyordu.,Дул легкий ветерок.
2180,2180,Zar atmak için sıra kimde?,Чья очередь бросать кости?
2181,2181,Aldattığını fark ettim,"Я обнаружил, что ты изменял."
2182,2182,Sebzeleri ayıkladım,Я перебрал овощи.
2183,2183,Çocuğu azarladı,Он отругал ребенка.
2184,2184,Kaşlarını çattı,Он нахмурил брови.
2185,2185,Ekmeği çorbaya daldırdı,Он обмакнул хлеб в суп.
2186,2186,Bilgilerimi pekiştirdim,Я закрепил свои знания.
2187,2187,Sahipsiz köpeği sahiplendik,Мы взяли бездомную собаку.
2188,2188,Köpeğin başını sıvazladı,Он погладил собаку по голове.
2189,2189,Yanlış yola şaştık,Мы сбились с пути.
2190,2190,Çabanızı takdir ediyorum,Я ценю ваши усилия.
2191,2191,Hırsızı tutukladılar,Они арестовали вора.
2192,2192,Daha iyisini umuyorum,Я надеюсь на лучшее.
2193,2193,Sürekli yakınıyor,Он постоянно жалуется.
2194,2194,Yanıldığımı anladım,"Я понял, что ошибся."
2195,2195,Kolunu yaraladı,Он ранил свою руку.
2196,2196,ağzına layık,"Очень вкусная еда (букв. ""достойная твоего рта"")."
2197,2197,başına devlet kuşu konmak,"Неожиданно получить большую удачу, выигрыш, богатство."
2198,2198,berabere kalmak,"Закончиться ничьей (в игре, споре)."
2199,2199,büyümüş de küçülmüş,"О ребенке, который ведет себя очень по-взрослому, умно."
2200,2200,Cehennem ol!,"Бранное выражение, пожелание отправиться в ад (очень грубое)."
2201,2201,dillere destan,"Стать легендарным, прославленным, предметом разговоров."
2202,2202,eser kalmamak,"Исчезнуть без следа, не остаться и следа."
2203,2203,evlat edinmek,Усыновить или удочерить ребенка.
2204,2204,iş güç sahibi,"Человек, у которого много работы, дел, занятий."
2205,2205,kafasına esmek,"Внезапно захотеть сделать что-либо, прийти в голову мысль."
2206,2206,maymun olmak,"Слушаться кого-то беспрекословно, быть у кого-то на побегушках."
2207,2207,ruh ikizi,"Близкий по духу человек, родственная душа."
2208,2208,Safa geldin!,"Старомодное, но все еще используемое приветствие гостю (""Добро пожаловать"")."
2209,2209,taçsız kral,"Неформальный лидер, лучший в какой-либо области, не имеющий официального титула."
2210,2210,Uğurlar olsun!,"Пожелание удачи тому, кто отправляется в путь или начинает дело."
2211,2211,üstesinden gelmek,"Справиться, преодолеть трудность, проблему."
2212,2212,Yolun açık olsun!,"Пожелание счастливого пути (""Чтоб дорога была открытой"")."
2213,2213,Ateş saati antik bir zaman ölçme aracıydı.,Огненные часы были древним инструментом измерения времени.
2214,2214,Ay yılı takvimi kullanıyorlar.,Они используют лунный календарь.
2215,2215,Barınma sorunu yaşıyoruz.,У нас есть проблемы с жильем.
2216,2216,Cıva zehirli bir metaldir.,Ртуть — ядовитый металл.
2217,2217,Çanak içine meyve koydum.,Я положил(а) фрукты в миску.
2218,2218,Çelimsiz bir çocuktu.,Он был хилым ребенком.
2219,2219,Devre tamamlandı.,Схема завершена.
2220,2220,Mekanik bir düzenek kurdu.,Он/она установил(а) механическое устройство.
2221,2221,Göç zamanı geldi.,Пришло время миграции.
2222,2222,Güneş saati gölge ile zamanı gösterir.,Солнечные часы показывают время по тени.
2223,2223,Güneş yılı Dünya'nın Güneş etrafındaki dönüş süresidir.,Солнечный год — это время обращения Земли вокруг Солнца.
2224,2224,Hasat zamanı yaklaşıyor.,Приближается время сбора урожая.
2225,2225,Hicrî takvim İslami bir takvimdir.,Исламский календарь — это исламский календарь.
2226,2226,Hürmetli bir büyüğümüzdü.,Он был нашим уважаемым старейшиной.
2227,2227,Saatin ibresi on ikiyi gösteriyor.,Стрелка часов показывает двенадцать.
2228,2228,İpucu verir misin?,Можешь дать подсказку?
2229,2229,İsyankâr bir genç.,Мятежный молодой человек.
2230,2230,İşitme engelli bireylere yönelik kurslar var.,Есть курсы для людей с нарушениями слуха.
2231,2231,Kadranı okumayı öğrendim.,Я научился(ась) читать циферблат.
2232,2232,Kum saati zamanı ölçmek için kullanılır.,Песочные часы используются для измерения времени.
2233,2233,Makul bir teklifte bulundu.,Он/а сделал(а) разумное предложение.
2234,2234,Mehtap altında yürümek çok romantik.,Гулять под лунным светом очень романтично.
2235,2235,Mekanik saatimi kurmayı unuttum.,Я забыл(а) завести свои механические часы.
2236,2236,Metal bir kap kullanıyor.,Он/она использует металлическую емкость.
2237,2237,Arabayla yüz mil yol yaptık.,Мы проехали на машине сто миль.
2238,2238,Milâdî takvim Gregoryen takvimdir.,Наша эра — это григорианский календарь.
2239,2239,Periyotlar halinde tekrar ediyor.,Он/она повторяется периодами.
2240,2240,Piyanist konser verdi.,Пианист дал концерт.
2241,2241,Pusula ile yön bulduk.,Мы определили направление с помощью компаса.
2242,2242,Rutin işlerimi yapıyorum.,Я делаю свои рутинные дела.
2243,2243,Sağır ve dilsiz bir insana yardım ettim.,Я помог(ла) глухонемому человеку.
2244,2244,Etkinliğe sponsor oldular.,Они выступили спонсорами мероприятия.
2245,2245,Su saati antik Mısır'da kullanılırdı.,Водяные часы использовались в Древнем Египте.
2246,2246,Teorik bilgiyi pratiğe dökmeliyiz.,Мы должны применять теоретические знания на практике.
2247,2247,Sınavla ilgili bir tüyo aldım.,Я получил(а) наводку об экзамене.
2248,2248,Uygarlık tarihini inceliyorum.,Я изучаю историю цивилизации.
2249,2249,Bu yöreye özgü bir yemek.,"Это блюдо, характерное для этого региона."
2250,2250,Camlar buğulandı,Стекла запотели.
2251,2251,Sudaki balık çırpınıyor,Рыба бьется в воде.
2252,2252,Haber doğrulandı,Новость подтвердилась.
2253,2253,Buzları erittik,Мы растопили лед.
2254,2254,Mesajı ilettim,Я передал сообщение.
2255,2255,Onu bu olayla ilişkilendiriyorum,Я связываю его с этим событием.
2256,2256,Kütüphaneden istifade ediyorum,Я пользуюсь библиотекой.
2257,2257,Gelecek için kaygılanıyorum,Я беспокоюсь о будущем.
2258,2258,Teknoloji bu işi olanaklı kıldı,Технологии сделали эту работу возможной.
2259,2259,Yarın buluşmak üzere sözleştik,Мы договорились встретиться завтра.
2260,2260,Neden takışıyorsun?,Почему ты цепляешься?
2261,2261,Yeni bir bina tasarladı,Он спроектировал новое здание.
2262,2262,Köpek ulumaya başladı,Собака начала выть.
2263,2263,Bu trend yaygınlaşıyor,Эта тенденция распространяется.
2264,2264,Mantar yiyip zehirlendi,"Он отравился, съев грибы."
2265,2265,Başım zonkluyor,У меня пульсирующая головная боль.
2266,2266,başını kaşıyacak zamanı olmamak,"Быть крайне занятым, не иметь ни минуты свободного времени."
2267,2267,bir şeyi lehine çevirmek,Повернуть ситуацию в свою пользу.
2268,2268,bir şeyin temelini atmak,"Заложить фундамент, основу для чего-то."
2269,2269,birisini ekmek,"Бросить, оставить кого-либо (в отношениях, в компании)."
2270,2270,çekip gitmek,"Уйти, уехать, особенно тихо или не прощаясь."
2271,2271,ilgi duymak,Интересоваться кем-либо или чем-либо.
2272,2272,ilham vermek,"Вдохновлять, служить источником вдохновения."
2273,2273,kalbi küt küt atmak,"Сердце сильно стучит от волнения, страха, радости."
2274,2274,merak uyandırmak,"Вызывать любопытство, интерес."
2275,2275,para canlısı,"Характеристика человека, помешанного на деньгах, жадного."
2276,2276,renk katmak,"Вносить разнообразие, оживление в что-то скучное."
2277,2277,sinirleri gerilmek,"Быть напряженным, нервничать, раздражаться."
2278,2278,ümidini kaybetmek,Потерять надежду.
2279,2279,yapış yapış olmak,"Быть липким (от пота, сладкого напитка)."
2280,2280,zaman almak,Требовать много времени для выполнения.
2281,2281,zaman harcamak,Тратить время на что-либо.
2282,2282,zaman kaybetmek,"Терять время, тратить его впустую."
2283,2283,zaman öldürmek,"Коротать время, заниматься чем-то от скуки."
2284,2284,Alt tarafı bir hata yaptım.,"В конце концов, я просто ошибся(ась)."
2285,2285,Antropolog toplumları inceler.,Антрополог изучает общества.
2286,2286,Kur'an'dan bir ayet okudu.,Он/она прочитал(а) аят из Корана.
2287,2287,Hastalığın belirtileri neler?,Каковы симптомы болезни?
2288,2288,Bilhassa bu konuya dikkat etmelisin.,Тебе следует обратить особое внимание на этот вопрос.
2289,2289,Bilinçaltı davranışlarımızı etkiler.,Подсознание влияет на наше поведение.
2290,2290,Çok cefa çekti.,Он/а много страдал(а).
2291,2291,Çekingen bir kişiliği var.,У него/нее застенчивый характер.
2292,2292,Derviş gibi yaşıyor.,Он живет как дервиш.
2293,2293,Dizginleri çekti.,Он/а натянул(а) поводья.
2294,2294,At dörtnala koşuyordu.,Лошадь скакала галопом.
2295,2295,Edep yerini bil.,Знай свое место.
2296,2296,Emniyet kemeri takmayı unutma.,Не забудь пристегнуть ремень безопасности.
2297,2297,Sanat eserlerini inceledik.,Мы изучили произведения искусства.
2298,2298,Projenin ilk fazı tamamlandı.,Первая фаза проекта завершена.
2299,2299,Gazel okumayı severim.,Я люблю читать газели.
2300,2300,Gerdanlığını takmayı unutmuş.,Она забыла надеть свое ожерелье.
2301,2301,Gözbebeğim gibi koru.,Береги как зеницу ока.
2302,2302,Güvercin barışın sembolüdür.,Голубь — символ мира.
2303,2303,Hakiki bir dost bulmak zordur.,Трудно найти настоящего друга.
2304,2304,Hasılı doğru kararı verdik.,В итоге мы приняли правильное решение.
2305,2305,Büyük bir ıstırap içindeydi.,Он/а был(а) в большой агонии.
2306,2306,İlham perisi geldi.,Пришла муза.
2307,2307,İmkânlarımız kısıtlı.,Наши возможности ограничены.
2308,2308,İrtibat bilgilerinizi alabilir miyim?,Могу я получить ваши контактные данные?
2309,2309,İspat etmek zorunda değilsin.,Тебе не нужно доказывать.
2310,2310,Kalender bir insandı.,Он был беззаботным человеком.
2311,2311,Kanaat etmek önemlidir.,"Важно довольствоваться тем, что есть."
2312,2312,Karışımı iyice karıştır.,Хорошо перемешай смесь.
2313,2313,Katot ışın tüpünün bir parçasıdır.,Катод — часть электронно-лучевой трубки.
2314,2314,Bilgi kaynağı güvenilir olmalı.,Источник информации должен быть надежным.
2315,2315,Küçük bir kıvılcım yangın çıkardı.,Маленькая искра вызвала пожар.
2316,2316,Kimya laboratuvarında deney yapıyor.,Он/она проводит эксперимент в химической лаборатории.
2317,2317,Kusursuz bir plan yaptı.,Он/а составил(а) безупречный план.
2318,2318,Kuşkucu bir yaklaşımı var.,У него/нее скептический подход.
2319,2319,Kuyruklu yıldız gece gökyüzünde görüldü.,Комета была видна в ночном небе.
2320,2320,Yabancı bir lisan öğreniyorum.,Я изучаю иностранный язык.
2321,2321,Lunaparkta dönme dolaba bindik.,Мы прокатились на колесе обозрения в парке развлечений.
2322,2322,Büyük bir maharetle yaptı.,Он/а сделал(а) это с большим мастерством.
2323,2323,Makam sahibi oldu.,Он/она получил(а) должность.
2324,2324,Maksadım seni kırmak değildi.,"Моя цель не была в том, чтобы обидеть тебя."
2325,2325,Bu sözün derin bir mânâsı var.,У этих слов глубокий смысл.
2326,2326,Manevî değerlerimize sahip çıkmalıyız.,Мы должны защищать наши духовные ценности.
2327,2327,Mecnun gibi aşık oldu.,Он влюбился как Меджнун.
2328,2328,Mektep yıllarımı özlüyorum.,Я скучаю по школьным годам.
2329,2329,Muhatap alınmak istiyor.,"Он/она хочет, чтобы с ним/ней считались."
2330,2330,Mülakat için hazırlanıyorum.,Я готовлюсь к собеседованию.
2331,2331,Müsaadenizle bir soru soracağım.,"С вашего разрешения, я задам вопрос."
2332,2332,Nahoş bir durumla karşılaştık.,Мы столкнулись с неприятной ситуацией.
2333,2333,Nasip olursa geleceğim.,"Если будет на то воля, я приду."
2334,2334,Nazik bir davranışı vardı.,У него/нее было вежливое поведение.
2335,2335,Ne denli zor olduğunu tahmin edemezsin.,"Ты не можешь представить, насколько это было трудно."
2336,2336,Niyaz ederek dua etti.,"Он/а молился(ась), сложив руки."
2337,2337,Nörotik davranışlar sergiliyor.,Он/а демонстрирует невротическое поведение.
2338,2338,Övgü dolu sözler duymak güzeldir.,Приятно слышать слова похвалы.
2339,2339,Öz kardeşim gibidir.,Он/она мне как родной брат/сестра.
2340,2340,Kedim pisi pisi diye çağırırım.,"Я зову свою кошку ""кис-кис""."
2341,2341,Salınım hareketi yapıyor.,Он/она совершает колебательное движение.
2342,2342,Samanyolu'nu izlemek çok huzur verici.,Наблюдать за Млечным Путем очень умиротворяюще.
2343,2343,Sanki rüyadaymış gibi hissettim.,"Я чувствовал(а), будто во сне."
2344,2344,Saplantı haline getirmiş.,Он/а превратил(а) это в навязчивую идею.
2345,2345,Seyran için ormana gittik.,Мы пошли в лес на прогулку.
2346,2346,Sırrını bana söyledi.,Он/а рассказал(а) мне свою тайну.
2347,2347,Sırça köşk hayali kuruyor.,Он/а строит воздушные замки.
2348,2348,Sine-i millete döndü.,Он/а вернулся(ась) в лоно нации.
2349,2349,Sitem dolu bir bakış attı.,Он/а бросил(а) полный упрека взгляд.
2350,2350,Sükûnet içinde yaşıyor.,Он/она живет в спокойствии.
2351,2351,Tabir caizse gözümde tütüyorsun.,"Так сказать, я скучаю по тебе."
2352,2352,Takdir ettiğimi bilmeni istiyorum.,"Я хочу, чтобы ты знал(а), что я ценю это."
2353,2353,Takıntılı bir şekilde aynı şeyi soruyor.,Он/а одержимо задает один и тот же вопрос.
2354,2354,Tasavvuf ilmini öğreniyor.,Он/она изучает науку суфизма.
2355,2355,Tavrını beğenmedim.,Мне не понравилась твоя манера поведения.
2356,2356,Bu para tedavülden kalktı.,Эти деньги вышли из обращения.
2357,2357,Tekkede ibadet ediyorlardı.,Они молились в обители.
2358,2358,Tam bir teslimiyet içinde.,Он/а в полной покорности.
2359,2359,Tezini savunacak.,Он/а будет защищать свою диссертацию.
2360,2360,Tüberküloz tedavi edilebilir bir hastalıktır.,Туберкулез — излечимое заболевание.
2361,2361,Ultraviyole ışınlar cilde zararlıdır.,Ультрафиолетовые лучи вредны для кожи.
2362,2362,Vicdan azabı çekiyor.,Он/а мучается угрызениями совести.
2363,2363,Zemin kaygan dikkat et.,"Пол скользкий, будь осторожен."
2364,2364,Zikir çekiyorlardı.,Они повторяли молитвенное поминание.
2365,2365,Ziyade neşelendi.,Он/а очень развеселился(ась).
2366,2366,Hayatını bilime adadı,Он посвятил свою жизнь науке.
2367,2367,Ses duvarlardan aksetti,Звук отразился от стен.
2368,2368,Eski yarayı deşme,Не вороши старую рану.
2369,2369,Taşı fırlattı,Он швырнул камень.
2370,2370,Farklı fikirleri harmanladı,Он смешал разные идеи.
2371,2371,Masum olduğunu iddia etti,"Он утверждал, что невиновен."
2372,2372,Belge işlendi,Документ был обработан.
2373,2373,Kas kasıldı,Мышца сократилась.
2374,2374,Tahtadan bir figür oydu,Он вырезал фигурку из дерева.
2375,2375,Başarılarını övdü,Он восхвалял его достижения.
2376,2376,Su püskürttü,Он разбрызгал воду.
2377,2377,Vücut hormon salgılar,Организм выделяет гормоны.
2378,2378,Denizi seyre daldı,Он засмотрелся на море.
2379,2379,Kitapları sınıflandırdık,Мы классифицировали книги.
2380,2380,Akıntı onu sürükledi,Течение унесло его.
2381,2381,Kuş süzülerek uçuyor,Птица парит в воздухе.
2382,2382,Cevap beni tatmin etmedi,Ответ меня не удовлетворил.
2383,2383,Tanrı'ya yakardı,Он молился Богу.
2384,2384,aşk olsun,"Выражение легкого упрека или восхищения, в зависимости от контекста (""Вот это да"", ""Ну надо же"")."
2385,2385,değmeyin keyfime,Предупреждение не мешать чьему-то хорошему настроению.
2386,2386,dilinden düşürmemek,Постоянно говорить о ком-то или о чем-то.
2387,2387,dillerde dolaşmak,"Быть предметом разговоров, слухов, обсуждаться многими."
2388,2388,kafayı yemek,"Сойти с ума (буквально или от переживаний, шума)."
2389,2389,lanet olsun,"Проклятие, выражение сильного гнева или разочарования (""Черт побери"")."
2390,2390,payını almak,"Получить свою долю (часто неприятностей, критики)."
2391,2391,Hâkimiyet milletindir.,Суверенитет принадлежит нации.
2392,2392,İmanı çok kuvvetli.,У него/нее очень сильная вера.
2393,2393,Köken araştırması yapıyor.,Он/она проводит исследование происхождения.
2394,2394,Kesin bir tarih belirleyemedik.,Мы не смогли определить точную дату.
2395,2395,Zarfın üzerine adresi yazdım.,Я написал(а) адрес на конверте.
2396,2396,Bilet geçersiz oldu.,Билет стал недействительным.
2397,2397,Gelişigüzel cevap verme.,Не отвечай как попало.
2398,2398,Hayırsever bir iş insanı.,Благотворительный бизнесмен.
2399,2399,Nalbant atın nallarını değiştirdi.,Кузнец сменил подковы лошади.
2400,2400,Aşırı doz ilaç aldı.,Он/а принял(а) передозировку лекарства.
2401,2401,Çeyizini hazırlıyor.,Она готовит свое приданое.
2402,2402,Bayındırlık işleri devam ediyor.,Продолжаются работы по благоустройству.
2403,2403,Malvarlığı oldukça fazla.,Его/ее состояние довольно велико.
2404,2404,Dedem huzurevinde kalıyor.,Мой дед живет в доме престарелых.
2405,2405,Uğraşı olarak bahçe işleriyle ilgileniyor.,В качестве хобби он/она занимается садоводством.
2406,2406,Kabartma haritayı inceledik.,Мы изучили рельефную карту.
2407,2407,Pul koleksiyonum var.,У меня есть коллекция марок.
2408,2408,Enteresan bir hikaye anlattı.,Он/а рассказал(а) интересную историю.
2409,2409,Karşılık olarak teşekkür ettim.,В ответ я поблагодарил(а).
2410,2410,Sunmak istediğim bir teklif var.,"У меня есть предложение, которое я хочу представить."
2411,2411,Kebe giyen bir derviş gördüm.,Я видел(а) дервиша в одежде из грубой ткани.
2412,2412,Değişken hava şartlarına hazırlıklı olmalıyız.,Мы должны быть готовы к переменчивым погодным условиям.
2413,2413,Seçkin bir davete katıldık.,Мы присутствовали на изысканном приеме.
2414,2414,Tabut mezara indirildi.,Гроб опустили в могилу.
2415,2415,Fikrini destekliyorum,Я поддерживаю твою идею.
2416,2416,Konuyu özetleyebilir misin?,Можешь ли ты резюмировать тему?
2417,2417,Karara itiraz etti,Он возразил против решения.
2418,2418,İkizleri ayırt etmek zor,Трудно различить близнецов.
2419,2419,Bankada çek bozdurdum,Я обналичил чек в банке.
2420,2420,suratını asmak,"Хмуриться, делать недовольное лицо."
2421,2421,ileri geri konuşmak,"Говорить неподобающие, дерзкие вещи."
2422,2422,geri çevirmek,"Отказать, отвергнуть предложение или просьбу."
2423,2423,ele geçmek,"Быть захваченным (территория), попасть в руки (власть, имущество)."
2424,2424,yaşayıp gitmek,"Прожить жизнь, плыть по течению, без особых целей."
2425,2425,iş işten geçmek,Быть слишком поздно для каких-либо действий.
2426,2426,şeref vermek,"Сделать честь кому-либо своим присутствием, поступком."
2427,2427,aman dilemek,"Умолять о пощаде, просить прощения."
2428,2428,ümidi kaybolmak,"Потерять надежду (то же, что ""ümidini kaybetmek"")."
2429,2429,kılık değiştirmek,"Переодеться, изменить внешность, чтобы не быть узнанным."
2430,2430,işleri yolunda olmak,"Дела идут хорошо, все в порядке."
2431,2431,hale düşmek,"Дойти до плачевного состояния, оказаться в затруднительном положении."
2432,2432,onaylamak,"Давать согласие, одобрять что-либо."
2433,2433,uzak durmak,"Избегать кого-либо или чего-либо, держаться подальше."
2434,2434,başını dinlemek,"Отдыхать в тишине, покое, без помех."
2435,2435,adım atmak,"Сделать первый шаг в каком-либо деле, начинании."
2436,2436,küçük düşünmek,"Мыслить узко, ограниченно, без амбиций."
2437,2437,peşini bırakmamak,"Не оставлять кого-то в покое, постоянно преследовать или требовать чего-то."
2438,2438,süzülüp gitmek,"Уйти плавно, грациозно или незаметно."
2439,2439,gözünü yükseklere dikmek,"Стремиться к высоким целям, положению, мечтать о большом."
2440,2440,hamle yapmak,"Сделать ход (в шахматах, бизнесе, отношениях), предпринять активное действие."
2441,2441,Algılama yeteneği yüksek.,У него/нее высокая способность к восприятию.
2442,2442,Analitik düşünme becerisi gelişmiş.,У него/нее развиты навыки аналитического мышления.
2443,2443,Bir arşın kumaş aldım.,Я купил(а) аршин ткани.
2444,2444,Arzuhal yazdırdım.,Я заказал(а) написание прошения.
2445,2445,Arzuhalci mektubumu yazdı.,Писарь написал мое письмо.
2446,2446,Aşırı makyaj yapmış.,Она нанесла слишком много макияжа.
2447,2447,Atanma emrini aldı.,Он/она получил(а) приказ о назначении.
