id,word_id,example,translate
2112,2112,El viento sopla fuerte hoy.,Ветер сегодня дует сильно.
2113,2113,Caminamos alrededor del parque todos los días.,Мы гуляем вокруг парка каждый день.
2114,2114,Es un ambiente familiar y acogedor.,Это семейная и уютная обстановка.
2115,2115,Su reacción fue muy inesperada para todos.,Его реакция была очень неожиданной для всех.
2116,2116,Es importante conservar el agua en verano.,Важно сохранять воду летом.
2117,2117,Trabajo en una oficina en el centro de la ciudad.,Я работаю в офисе в центре города.
2118,2118,El alumno estudia mucho para sus exámenes.,Ученик много учится к своим экзаменам.
2119,2119,Mi propósito es mejorar mi español este año.,Моя цель — улучшить мой испанский в этом году.
2120,2120,El comité se reunirá el próximo viernes.,Комитет соберётся в следующую пятницу.
2121,2121,El palacio está en el centro de la ciudad.,Дворец находится в центре города.
2122,2122,Recibí una buena nota en el examen.,Я получил хорошую оценку на экзамене.
2123,2123,Quiero leer la nueva versión del libro.,Я хочу прочитать новую версию книги.
2124,2124,La referencia está en la última página.,Ссылка находится на последней странице.
2125,2125,Su disposición para ayudar es admirable.,Его готовность помочь восхитительна.
2126,2126,El agua es un recurso escaso en esta región.,Вода является скудным ресурсом в этом регионе.
2127,2127,La junta se reunirá mañana por la tarde.,Совет соберется завтра после обеда.
2128,2128,Voy a ejercer mi derecho a votar.,Я собираюсь осуществить свое право голоса.
2129,2129,Necesito el documento correspondiente para el trámite.,Мне нужен соответствующий документ для процедуры.
2130,2130,Las fechas de las reuniones coinciden este mes.,Даты встреч совпадают в этом месяце.
2131,2131,Él es muy religioso y va a la iglesia.,Он очень религиозен и ходит в церковь.
2132,2132,Este libro es peor que el anterior.,Эта книга хуже предыдущей.
2133,2133,El guardia cuida la entrada del edificio.,Охранник охраняет вход в здание.
2134,2134,Es preciso terminar el trabajo hoy.,Необходимо закончить работу сегодня.
2135,2135,"Respecto a tu pregunta, no tengo respuesta.","Относительно твоего вопроса, у меня нет ответа."
2136,2136,Su influencia en el grupo es muy fuerte.,Его влияние в группе очень сильно.
2137,2137,Voy a despertar a los niños a las siete.,Я собираюсь разбудить детей в семь.
2138,2138,Necesitamos limitar el uso de plástico.,Нам нужно ограничить использование пластика.
2139,2139,Me gusta sentarme en la sombra del árbol.,Мне нравится сидеть в тени дерева.
2140,2140,Ella tiene amigos extranjeros de muchos países.,У нее есть иностранные друзья из многих стран.
2141,2141,La temperatura hoy es muy alta.,Сегодня температура очень высокая.
2142,2142,Vamos a rodear el parque con flores.,Мы окружим парк цветами.
2143,2143,La pared de mi casa es blanca.,Стена моего дома белая.
2144,2144,Quiero instalar una nueva lámpara.,Я хочу установить новую лампу.
2145,2145,Es necesario intervenir en esta situación.,Необходимо вмешаться в эту ситуацию.
2146,2146,Todos podemos contribuir al proyecto.,Все мы можем внести вклад в проект.
2147,2147,El aire aquí es muy puro y fresco.,Воздух здесь очень чистый и свежий.
2148,2148,Necesito identificar el problema rápidamente.,Мне нужно быстро опознать проблему.
2149,2149,No debes tirar basura en la calle.,Не стоит бросать мусор на улице.
2150,2150,Su labor es muy importante para el equipo.,Его труд очень важен для команды.
2151,2151,Argentina es un país hermoso y grande.,Аргентина — это красивая и большая страна.
2152,2152,Esto puede implicar un gran cambio.,Это может подразумевать большие изменения.
2153,2153,La cadena de tiendas está en venta.,Сеть магазинов выставлена на продажу.
2154,2154,La unión hace la fuerza en el trabajo.,Союз дает силу в работе.
2155,2155,Tengo una visión clara de mi futuro.,У меня есть ясное видение своего будущего.
2156,2156,Asistiré a la conferencia el próximo viernes.,Я пойду на конференцию в следующую пятницу.
2157,2157,El transporte urbano es muy eficiente aquí.,Городской транспорт здесь очень эффективен.
2158,2158,El perro está detrás de la puerta.,Собака за дверью.
2159,2159,"En verano, me gusta ir a la playa.",Летом мне нравится ходить на пляж.
2160,2160,La representación fue muy emocionante.,Представление было очень захватывающим.
2161,2161,La superficie del agua está tranquila.,Поверхность воды спокойна.
2162,2162,La selección de frutas es muy importante.,Отбор фруктов очень важен.
2163,2163,Abre la ventana para que entre aire.,"Открой окно, чтобы вошел воздух."
2164,2164,Voy a prestar mi libro a Juan.,Я собираюсь одолжить свою книгу Хуану.
2165,2165,Ella quiere componer una canción nueva.,Она хочет сочинить новую песню.
2166,2166,El poeta escribió un hermoso poema.,Поэт написал красивое стихотворение.
2167,2167,La temporada de verano comienza en junio.,Летний сезон начинается в июне.
2168,2168,El caballo corre rápido en el campo.,Лошадь быстро бегает по полю.
2169,2169,El ataque de los pájaros fue sorprendente.,Атака птиц была неожиданной.
2170,2170,Camino un kilómetro cada día.,Я хожу один километр каждый день.
2171,2171,Mis hijos van al colegio en bicicleta.,Мои дети ездят в школу на велосипеде.
2172,2172,El consejo jurídico es muy útil.,Юридический совет очень полезен.
2173,2173,Estamos en la fase final del proyecto.,Мы находимся на финальной фазе проекта.
2174,2174,La conducta de los niños es buena.,Поведение детей хорошее.
2175,2175,El soldado protege a su país.,Солдат защищает свою страну.
2176,2176,Ella dijo una frase muy interesante.,Она сказала очень интересную фразу.
2177,2177,Tengo un compromiso importante hoy.,У меня сегодня важное обязательство.
2178,2178,El diálogo entre ellos fue muy corto.,Диалог между ними был очень коротким.
2179,2179,Realmente me gusta este lugar.,Мне действительно нравится это место.
2180,2180,Tengo una sensación de alegría hoy.,У меня сегодня ощущение радости.
2181,2181,El acceso a la información es muy importante.,Доступ к информации очень важен.
2182,2182,Voy a facilitar la información que necesitas.,"Я предоставлю информацию, которая тебе нужна."
2183,2183,El festival tiene un enfoque regional muy interesante.,Фестиваль имеет очень интересный региональный акцент.
2184,2184,El árbol en el parque es muy alto.,Дерево в парке очень высокое.
2185,2185,La frecuencia de los trenes es bastante alta.,Частота поездов довольно высокая.
2186,2186,Necesito un crédito para comprar un coche.,"Мне нужен кредит, чтобы купить машину."
2187,2187,Con dos horas basta para terminar el trabajo.,"Двух часов хватает, чтобы закончить работу."
2188,2188,La muestra de arte es muy interesante.,Выставка искусства очень интересная.
2189,2189,La droga puede ser peligrosa si se usa mal.,"Наркотик может быть опасен, если его неправильно использовать."
2190,2190,El parlamento discute nuevas leyes cada semana.,Парламент обсуждает новые законы каждую неделю.
2191,2191,El transporte público es muy eficiente en la ciudad.,Общественный транспорт в городе очень эффективен.
2192,2192,Os veo en la fiesta esta noche.,Я вижу вас на вечеринке этой ночью.
2193,2193,Cometer un delito tiene consecuencias graves.,Совершение преступления имеет серьезные последствия.
2194,2194,Todos merecen una segunda oportunidad.,Все заслуживают второго шанса.
2195,2195,Necesito un consejo específico sobre este tema.,Мне нужен конкретный совет по этой теме.
2196,2196,Quiero transformar mi habitación en un estudio.,Я хочу преобразовать свою комнату в студию.
2197,2197,La victoria del equipo fue muy emocionante.,Победа команды была очень захватывающей.
2198,2198,"En un instante, todo cambió.",В мгновение ока все изменилось.
2199,2199,Su triunfo fue celebrado por todos.,Его триумф был отпразднован всеми.
2200,2200,El ritmo de la música es muy pegajoso.,Ритм музыки очень запоминающийся.
2201,2201,Debemos proceder con cuidado en este proyecto.,Мы должны приступать к этому проекту осторожно.
2202,2202,Ella me habló directamente sobre el problema.,Она поговорила со мной напрямую о проблеме.
2203,2203,El tono de su voz era muy amable.,Тон её голоса был очень добрым.
2204,2204,Trabajamos en el ámbito de la educación.,Мы работаем в сфере образования.
2205,2205,Hice un intento de ayudarle con su tarea.,Я сделал попытку помочь ему с его заданием.
2206,2206,Es importante tener un contrato legal.,Важно иметь законный контракт.
2207,2207,Buscamos una vivienda cerca del centro.,Мы ищем жильё рядом с центром.
2208,2208,Ella tiene un par de zapatos nuevos.,У неё есть новая пара обуви.
2209,2209,El informe revela información interesante.,Отчёт раскрывает интересную информацию.
2210,2210,Mi perro juega en el jardín.,Моя собака играет в саду.
2211,2211,Quiero salvar el árbol en mi jardín.,Я хочу спасти дерево в своём саду.
2212,2212,Voy a apuntar la dirección en mi cuaderno.,Я собираюсь записать адрес в своём блокноте.
2213,2213,Ella tiende a llegar tarde.,Она склонна опаздывать.
2214,2214,Debemos sumar todos los gastos del mes.,Мы должны сложить все расходы за месяц.
2215,2215,El debate fue muy interesante y educativo.,Дебаты были очень интересными и познавательными.
2216,2216,El mecanismo de la puerta está roto.,Механизм двери сломан.
2217,2217,La instalación del nuevo sistema fue rápida.,Установка новой системы прошла быстро.
2218,2218,El gobierno destina fondos para la educación.,Правительство предназначает средства на образование.
2219,2219,La iniciativa fue bien recibida por todos.,Инициатива была хорошо воспринята всеми.
2220,2220,"Hoy hace frío, así que llevo abrigo.","Сегодня холодно, поэтому я ношу пальто."
2221,2221,El sujeto de la oración es importante.,Субъект в предложении важен.
2222,2222,Ella tiene mucha gracia al bailar.,"У неё много грации, когда она танцует."
2223,2223,El plano de la ciudad es muy detallado.,План города очень детализирован.
2224,2224,El pago se realiza al final del mes.,Платёж производится в конце месяца.
2225,2225,El toro es un animal fuerte y grande.,Бык — это сильное и большое животное.
2226,2226,El comienzo del año es en enero.,Начало года в январе.
2227,2227,La tecnología avanza rápidamente hoy en día.,Технология быстро развивается в наши дни.
2228,2228,Quiero casar a mi hermana el próximo año.,Я хочу женить сестру в следующем году.
2229,2229,El deudo del fallecido asistió al funeral.,Родственник умершего присутствовал на похоронах.
2230,2230,El carretero lleva la carga a la ciudad.,Погонщик везёт груз в город.
2231,2231,Hablamos acerca de la nueva película.,Мы говорили о новом фильме.
2232,2232,La evolución de las especies es fascinante.,Эволюция видов fascinante.
2233,2233,La casa es muy bonita y grande.,Дом очень красивый и большой.
2234,2234,La caja está llena de juguetes.,Коробка полна игрушек.
2235,2235,Voy a trasladar la mesa a otra habitación.,Я собираюсь переместить стол в другую комнату.
2236,2236,Estoy totalmente de acuerdo con tu opinión.,Я полностью согласен с твоим мнением.
2237,2237,La raíz del problema es la falta de comunicación.,Корень проблемы — это отсутствие общения.
2238,2238,Nuestra generación enfrenta muchos desafíos.,Наше поколение сталкивается с множеством вызовов.
2239,2239,El profesor va a calificar los exámenes hoy.,Учитель будет оценивать экзамены сегодня.
2240,2240,El café cubano es muy popular en el mundo.,Кубинский кофе очень популярен в мире.
2241,2241,Voy a interpretar una canción en la fiesta.,Я собираюсь исполнить песню на вечеринке.
2242,2242,¿Has notado el cambio en el clima?,Ты заметил изменения в погоде?
2243,2243,El espejo refleja la luz del sol.,Зеркало отражает солнечный свет.
2244,2244,Este coche es eléctrico y muy silencioso.,Эта машина электрическая и очень тихая.
2245,2245,Hablamos en torno a la situación actual.,Мы говорили вокруг текущей ситуации.
2246,2246,Vamos a elaborar un plan para el proyecto.,Мы собираемся разработать план для проекта.
2247,2247,La edición del libro salió el mes pasado.,Издание книги вышло в прошлом месяце.
2248,2248,La audiencia aplaudió al final de la obra.,Аудитория аплодировала в конце спектакля.
2249,2249,Trabajo en una agencia de publicidad.,Я работаю в рекламном агентстве.
2250,2250,El informe previo fue muy útil.,Предварительный отчет был очень полезен.
2251,2251,Necesito un resumen breve de la reunión.,Мне нужно краткое резюме встречи.
2252,2252,La asamblea se realizará el próximo viernes.,Собрание пройдет в следующую пятницу.
2253,2253,No debes cometer el mismo error otra vez.,Ты не должен совершать ту же ошибку снова.
2254,2254,Vamos a recorrer la ciudad este fin de semana.,Мы собираемся проехать по городу в эти выходные.
2255,2255,La presidencia del país cambió el año pasado.,Президентство в стране сменилось в прошлом году.
2256,2256,Pasamos las vacaciones en la costa del mar.,Мы провели отпуск на побережье моря.
2257,2257,El volumen de este libro es muy interesante.,Объём этой книги очень интересен.
2258,2258,Es importante vencer tus miedos.,Важно побеждать свои страхи.
2259,2259,La protección del medio ambiente es esencial.,Защита окружающей среды необходима.
2260,2260,El calor del verano es muy intenso aquí.,Жара лета здесь очень сильная.
2261,2261,"Quiero un café doble, por favor.","Я хочу двойной кофе, пожалуйста."
2262,2262,La estrella brilla en el cielo.,Звезда светит на небе.
2263,2263,El horario laboral es de nueve a cinco.,Рабочее время с девяти до пяти.
2264,2264,La tasa de interés ha subido este año.,Ставка процента в этом году увеличилась.
2265,2265,Él es un ciudadano americano.,Он гражданин Америки.
2266,2266,Voy a cobrar mi salario mañana.,Я собираюсь получить свою зарплату завтра.
2267,2267,Estimo que llegaré a las cinco.,"Я считаю, что прибуду в пять."
2268,2268,El trabajo externo es muy interesante.,Внешняя работа очень интересная.
2269,2269,Siempre amaré a mi familia.,Я всегда буду любить свою семью.
2270,2270,Hay una oferta especial en el supermercado.,В супермаркете есть специальное предложение.
2271,2271,La radio va a emitir un nuevo programa.,Радио собирается выпустить новую программу.
2272,2272,Simplemente quiero descansar un poco.,Я просто хочу немного отдохнуть.
2273,2273,Necesito la clave para abrir la puerta.,"Мне нужен ключ, чтобы открыть дверь."
2274,2274,El teléfono va a sonar en un momento.,Телефон скоро зазвонит.
2275,2275,El avión sale a las tres de la tarde.,Самолёт вылетает в три часа дня.
2276,2276,Ella está muy feliz hoy.,Она сегодня очень счастлива.
2277,2277,Quiero escapar de la rutina diaria.,Я хочу избежать повседневной рутины.
2278,2278,El gobernador visitará nuestra ciudad mañana.,Губернатор посетит наш город завтра.
2279,2279,Quiero aportar ideas nuevas al proyecto.,Я хочу внести новые идеи в проект.
2280,2280,La empresa puede proporcionar más información.,Компания может предоставить больше информации.
2281,2281,El estilo artístico de esta pintura es hermoso.,Художественный стиль этой картины прекрасен.
2282,2282,Este libro es un clásico de la literatura.,Эта книга — классика литературы.
2283,2283,Voy a descansar un rato en el sofá.,Я собираюсь отдохнуть немного на диване.
2284,2284,Italia es famosa por su deliciosa comida.,Италия знаменита своей вкусной едой.
2285,2285,El sonido de la guitarra es muy agradable.,Звук гитары очень приятен.
2286,2286,El gobierno federal toma decisiones importantes.,Федеральное правительство принимает важные решения.
2287,2287,Quiero eliminar el ruido de la habitación.,Я хочу устранить шум в комнате.
2288,2288,Este aparato es muy útil en la cocina.,Этот прибор очень полезен на кухне.
2289,2289,El ejecutivo presentó un nuevo plan de negocios.,Руководитель представил новый бизнес-план.
2290,2290,El supermercado está muy cercano a mi casa.,Супермаркет очень близко к моему дому.
2291,2291,El profesor va a convocar a todos los estudiantes.,Профессор собирается вызвать всех студентов.
2292,2292,"Si bien está lloviendo, saldremos a caminar.","Хотя идет дождь, мы выйдем на прогулку."
2293,2293,Los niños jugaron juntos en el parque.,Дети играли вместе в парке.
2294,2294,El lector disfrutó mucho del nuevo libro.,Читатель очень понравился новая книга.
2295,2295,Ella levantó la copa para brindar por su amigo.,"Она подняла бокал, чтобы выпить за своего друга."
2296,2296,El criminal fue enviado a la cárcel por años.,Преступник был отправлен в тюрьму на годы.
2297,2297,Busco una solución permanente a este problema.,Я ищу постоянное решение этой проблемы.
2298,2298,La educación sexual es importante para los jóvenes.,Сексуальное образование важно для молодежи.
2299,2299,Tienes la opción de elegir entre varias actividades.,У тебя есть вариант выбрать из нескольких мероприятий.
2300,2300,La velocidad del coche es muy alta.,Скорость машины очень высокая.
2301,2301,Es importante figurar en la lista de invitados.,Важно фигурировать в списке приглашённых.
2302,2302,Mi mamá siempre me ayuda con mis tareas.,Моя мама всегда помогает мне с домашними заданиями.
2303,2303,El gol fue muy emocionante para todos los aficionados.,Гол был очень захватывающим для всех болельщиков.
2304,2304,La literatura española es muy rica y variada.,Испанская литература очень богата и разнообразна.
2305,2305,El parque está frente al museo de arte.,Парк находится перед музеем искусства.
2306,2306,El respeto es fundamental en cualquier relación.,Уважение является основополагающим в любых отношениях.
2307,2307,Su ausencia se notó en la reunión de hoy.,Его отсутствие было заметно на сегодняшней встрече.
2308,2308,Alemania es conocida por su historia y cultura.,Германия известна своей историей и культурой.
2309,2309,El informe posterior fue muy detallado.,Последующий отчет был очень детальным.
2310,2310,Cada habitante de la ciudad tiene su historia.,У каждого жителя города есть своя история.
2311,2311,El corazón es un órgano vital para el cuerpo.,Сердце — это жизненно важный орган для тела.
2312,2312,Ella es una mujer independiente y fuerte.,Она независимая и сильная женщина.
2313,2313,Su comportamiento fue muy sorprendente en la fiesta.,Его поведение было очень неожиданным на вечеринке.
2314,2314,El documental sobre la naturaleza es muy interesante.,Документальный фильм о природе очень интересный.
2315,2315,El signo de la paz es conocido en todo el mundo.,Знак мира известен во всем мире.
2316,2316,La actualidad política es muy cambiante.,Современная политическая ситуация очень изменчива.
2317,2317,La firma del contrato fue un gran paso.,Подпись контракта стала большим шагом.
2318,2318,El puerto de la ciudad recibe muchos barcos.,Порт города принимает много кораблей.
2319,2319,El cuidado de los niños es muy importante.,Забота о детях очень важна.
2320,2320,El tamaño de la casa es perfecto para nosotros.,Размер дома идеален для нас.
2321,2321,El espectáculo fue muy emocionante y divertido.,Спектакль был очень захватывающим и интересным.
2322,2322,La división de tareas es importante en el trabajo.,Деление задач важно на работе.
2323,2323,Me gusta el estilo musical de esta banda.,Мне нравится музыкальный стиль этой группы.
2324,2324,Tengo una preocupación por la salud de mi amigo.,У меня есть беспокойство о здоровье моего друга.
2325,2325,Vamos a discutir el plan en la reunión.,Давайте обсудим план на собрании.
2326,2326,Es habitual que ella llegue tarde a las clases.,Обычно она приходит поздно на занятия.
2327,2327,El perro estaba muerto en la carretera.,Собака была мертва на дороге.
2328,2328,Necesito comunicarte una buena noticia.,Мне нужно сообщить тебе хорошую новость.
2329,2329,Hubo un accidente en la carretera principal.,На главной дороге произошел несчастный случай.
2330,2330,El derecho constitucional protege nuestras libertades.,Конституционное право защищает наши свободы.
2331,2331,El gobierno va a otorgar más fondos para la educación.,Правительство предоставит больше средств для образования.
2332,2332,Voy a modificar el documento antes de enviarlo.,Я изменю документ перед его отправкой.
2333,2333,La impresión de este libro es de alta calidad.,Печать этой книги высокого качества.
2334,2334,La fórmula del éxito es trabajar duro y ser constante.,Формула успеха — это усердная работа и постоянство.
2335,2335,La banda tocará en el parque este fin de semana.,Группа будет играть в парке в эти выходные.
2336,2336,Nos conviene salir temprano.,Нам лучше выйти пораньше.
2337,2337,El nivel inferior del edificio está cerrado.,Нижний уровень здания закрыт.
2338,2338,La enseñanza es fundamental para el desarrollo personal.,Обучение является основополагающим для личностного развития.
2339,2339,Me gusta practicar deportes deportivos en el verano.,Мне нравится заниматься спортивными видами летом.
2340,2340,Quizás vayamos al cine esta noche.,"Возможно, мы пойдем в кино сегодня вечером."
2341,2341,El coche está delante de la casa.,Машина стоит спереди дома.
2342,2342,Ella tiene un acento británico muy bonito.,У неё очень красивый британский акцент.
2343,2343,Esta película es de la categoría de comedia.,Этот фильм относится к категории комедий.
2344,2344,El fiscal presentó pruebas en el juicio.,Прокурор представил доказательства на суде.
2345,2345,El vestido es de color femenino y elegante.,Платье женского цвета и элегантное.
2346,2346,Hay mil razones para estudiar idiomas.,Есть тысяча причин учить языки.
2347,2347,La conclusión del libro fue sorprendente.,Заключение книги было удивительным.
2348,2348,Prácticamente todos los estudiantes aprobaron el examen.,Практически все студенты сдали экзамен.
2349,2349,El género de la música que prefiero es el rock.,"Жанр музыки, который я предпочитаю, — рок."
2350,2350,El príncipe asistió a la ceremonia con su familia.,Принц присутствовал на церемонии со своей семьёй.
2351,2351,Es fácil distinguir entre los dos tipos de flores.,Легко различать два типа цветов.
2352,2352,Es importante dominar varios idiomas para viajar.,Важно владеть несколькими языками для путешествий.
2353,2353,Llevo una bolsa grande para las compras.,Я ношу большую сумку для покупок.
2354,2354,Voy a sustituir el azúcar por miel en la receta.,Я заменю сахар на мёд в рецепте.
2355,2355,Voy a nombrar a un nuevo líder del equipo.,Я назначу нового руководителя команды.
2356,2356,El proyecto es financiado por el gobierno estatal.,Проект финансируется государством.
2357,2357,Las vacaciones duran dos semanas.,Каникулы длятся две недели.
2358,2358,El pan está recién horneado y caliente.,Хлеб только что испечён и горячий.
2359,2359,"El sol está muy intenso hoy, usa protector.","Солнце сегодня очень интенсивное, используй защиту."
2360,2360,Cada persona tiene un estilo individual.,У каждого человека есть индивидуальный стиль.
2361,2361,La misión es ayudar a los demás.,Миссия заключается в помощи другим.
2362,2362,El idioma catalán se habla en Cataluña.,Каталонский язык говорят в Каталонии.
2363,2363,El edificio es muy elevado y moderno.,Здание очень высокое и современное.
2364,2364,La presentación fue interesante y clara.,Презентация была интересной и ясной.
2365,2365,Es importante pronunciar bien las palabras.,Важно правильно произносить слова.
2366,2366,El portavoz dio un comunicado a la prensa.,Представитель сделал заявление для прессы.
2367,2367,La historia tiene una lección moral importante.,У этой истории есть важный моральный урок.
2368,2368,El enemigo está más cerca de lo que pensamos.,"Враг ближе, чем мы думаем."
2369,2369,Necesito una explicación sobre este tema.,Мне нужно объяснение по этой теме.
2370,2370,Debemos luchar por nuestros derechos.,Мы должны бороться за свои права.
2371,2371,Es frecuente ver turistas en esta ciudad.,Часто можно увидеть туристов в этом городе.
2372,2372,"Por supuesto, puedo ayudarte con eso.","Конечно, я могу помочь с этим."
2373,2373,El trabajo colectivo es muy efectivo.,Коллективная работа очень эффективна.
2374,2374,El clima aquí es seco y cálido.,Климат здесь сухой и теплый.
2375,2375,Queremos disminuir el uso de plásticos.,Мы хотим уменьшить использование пластиков.
2376,2376,Es importante condenar la violencia en todas sus formas.,Важно осуждать насилие во всех его формах.
2377,2377,La lluvia es necesaria para las plantas.,Дождь необходим растениям.
2378,2378,Debemos precisar los detalles de la reunión.,Мы должны уточнить детали встречи.
2379,2379,El libro está entero y en buen estado.,Книга целая и в хорошем состоянии.
2380,2380,La hacienda tiene muchos animales y cultivos.,Усадьба имеет много животных и посевов.
2381,2381,La frontera entre los dos países es larga.,Граница между двумя странами длинная.
2382,2382,Hubo un incremento en las ventas este mes.,В этом месяце был прирост продаж.
2383,2383,El margen de error es muy pequeño.,Край ошибки очень маленький.
2384,2384,El precio es relativo a la calidad del producto.,Цена относительна к качеству продукта.
2385,2385,Es difícil justificar su comportamiento.,Трудно оправдать его поведение.
2386,2386,Debemos esperar por lo menos una hora.,Мы должны подождать по крайней мере час.
2387,2387,Venezuela tiene paisajes muy hermosos.,Венесуэла имеет очень красивые пейзажи.
2388,2388,El dueño del restaurante es muy amable.,Хозяин ресторана очень добрый.
2389,2389,Escuché un grito en la calle anoche.,Я услышал крик на улице прошлой ночью.
2390,2390,Es difícil percibir el cambio en su actitud.,Трудно воспринимать изменения в его поведении.
2391,2391,El canal de televisión transmite noticias todo el día.,Канал телевидения транслирует новости весь день.
2392,2392,Es importante manejar bien en la carretera.,Важно хорошо управлять на дороге.
2393,2393,El idioma vasco es único en España.,Баскский язык уникален в Испании.
2394,2394,Siempre uso una regla para dibujar líneas rectas.,"Я всегда использую линейку, чтобы рисовать прямые линии."
2395,2395,La corriente del río es muy fuerte hoy.,Течение реки сегодня очень сильное.
2396,2396,El extremo de la calle está bloqueado.,Край улицы заблокирован.
2397,2397,La dimensión del problema es más grande de lo que pensamos.,"Размер проблемы больше, чем мы думали."
2398,2398,Vamos a marchar juntos en la protesta.,Мы пойдем вместе на протест.
2399,2399,El daño causado por la tormenta fue considerable.,"Ущерб, причиненный штормом, был значительным."
2400,2400,Él es muy activo en su tiempo libre.,Он очень активен в свободное время.
2401,2401,No quiero destruir nuestra amistad.,Я не хочу разрушать нашу дружбу.
2402,2402,El tratado fue firmado en el año pasado.,Договор был подписан в прошлом году.
2403,2403,Voy a atravesar el puente mañana.,Я собираюсь пересечь мост завтра.
2404,2404,No hay nada semejante en esta ciudad.,В этом городе нет ничего подобного.
2405,2405,La señal indica que debemos parar.,"Знак указывает, что мы должны остановиться."
2406,2406,La distribución de alimentos es muy importante.,Распределение продуктов питания очень важно.
2407,2407,La aparición de la estrella fue sorprendente.,Появление звезды было неожиданным.
2408,2408,La federación de países trabaja unida.,Федерация стран работает вместе.
2409,2409,La máquina está funcionando correctamente hoy.,Машина работает правильно сегодня.
2410,2410,La carga del camión es muy pesada.,Груз грузовика очень тяжелый.
2411,2411,"El resultado fue negativo, pero no perdemos la esperanza.","Результат был отрицательным, но мы не теряем надежды."
2412,2412,Queremos elevar el nivel de educación en el país.,Мы хотим повысить уровень образования в стране.
2413,2413,No debes amenazar a tus amigos.,Ты не должен угрожать своим друзьям.
2414,2414,La sede de la empresa está en Madrid.,Штаб-квартира компании находится в Мадриде.
2415,2415,El proceso es bastante sencillo de entender.,Процесс довольно просто понять.
2416,2416,Formamos una alianza para ayudar a los necesitados.,"Мы создали союз, чтобы помочь нуждающимся."
2417,2417,La historia caracteriza a los personajes de manera única.,История уникально характеризует персонажей.
2418,2418,El acontecimiento fue cubierto por todos los medios.,Событие освещалось всеми СМИ.
2419,2419,Siento temor ante la oscuridad de la noche.,Я чувствую страх перед темнотой ночи.
2420,2420,Él se golpeó el pecho al reír.,"Он ударил себя по груди, смеясь."
2421,2421,El pintor está trabajando en una nueva obra.,Художник работает над новой работой.
2422,2422,La llegada del tren fue puntual esta vez.,Прибытие поезда было вовремя на этот раз.
2423,2423,El ruido de la calle me despertó esta mañana.,Шум с улицы разбудил меня сегодня утром.
2424,2424,Me enteré de la noticia por un amigo.,Я узнал новость от друга.
2425,2425,La liga de fútbol tiene muchos equipos talentosos.,Лига футбола имеет много талантливых команд.
2426,2426,La resolución del problema fue rápida y efectiva.,Решение проблемы было быстрым и эффективным.
2427,2427,El paisaje en primavera es realmente hermoso.,Пейзаж весной действительно красивый.
2428,2428,Voy a esconder el regalo hasta su cumpleaños.,Я собираюсь спрятать подарок до его дня рождения.
2429,2429,El médico va a operar a la paciente mañana.,Врач будет оперировать пациентку завтра.
2430,2430,El festival literario atrae a muchos escritores.,Литературный фестиваль привлекает многих писателей.
2431,2431,Fue un día extraordinario para todos nosotros.,Это был чрезвычайный день для всех нас.
2432,2432,El matrimonio es una unión importante en la vida.,Брак — это важный союз в жизни.
2433,2433,El gato está escondido debajo de la mesa.,Кот прячется под столом.
2434,2434,El poder supremo está en manos del pueblo.,Верховная власть находится в руках народа.
2435,2435,Su interpretación de la canción fue muy emotiva.,Его исполнение песни было очень эмоциональным.
2436,2436,Siempre hay una alternativa a cada problema.,Всегда есть альтернатива каждой проблеме.
2437,2437,Es difícil ubicar la casa en esta calle.,Трудно найти дом на этой улице.
2438,2438,No se puede atribuir todo el éxito a una sola persona.,Нельзя приписывать весь успех только одному человеку.
2439,2439,La célula es la unidad básica de la vida.,Клетка — это основная единица жизни.
2440,2440,"Junto con mis amigos, fui al cine.",Вместе с друзьями я пошел в кино.
2441,2441,El problema es más complejo de lo que pensaba.,"Проблема сложнее, чем я думал."
2442,2442,El agua es esencial para la vida.,Вода является существенной для жизни.
2443,2443,El informe anual se publicará en diciembre.,Годовой отчет будет опубликован в декабре.
2444,2444,Tienes la obligación de cumplir con tus tareas.,У тебя есть обязанность выполнять свои задания.
2445,2445,La fase inicial del proyecto fue un éxito.,Начальная фаза проекта была успешной.
2446,2446,Voy a devolver el libro a la biblioteca.,Я собираюсь вернуть книгу в библиотеку.
2447,2447,Necesitamos investigar más sobre este tema.,Нам нужно больше исследовать эту тему.
2448,2448,La temperatura es constante en esta habitación.,Температура постоянна в этой комнате.
2449,2449,El atardecer en la playa es bello.,Закат на пляже прекрасен.
2450,2450,Hoy es el doce de octubre.,Сегодня двенадцатое октября.
2451,2451,El invento fue revolucionario para la industria.,Изобретение было революционным для промышленности.
2452,2452,El resultado del examen fue perfecto.,Результат экзамена был совершенным.
2453,2453,El testigo vio todo lo que ocurrió.,"Свидетель видел всё, что произошло."
2454,2454,La fe puede mover montañas.,Вера может сдвинуть горы.
2455,2455,No me atrevo a hablar en público.,Я не осмеливаюсь говорить на публике.
2456,2456,Probablemente iré al cine esta noche.,"Вероятно, я пойду в кино сегодня вечером."
2457,2457,La sección de deportes es muy interesante.,Раздел о спорте очень интересный.
2458,2458,Compré un disco nuevo de mi banda favorita.,Я купил новую пластинку своей любимой группы.
2459,2459,Ella se pintó el labio de rojo.,Она накрасила губу красным.
2460,2460,El decreto fue firmado por el presidente.,Указ был подписан президентом.
